Order ID,Order Date,Sales,Quantity,Discount,Profit
CA-2016-168893,2016-11-03,8.75,1,0.0,2.625
CA-2016-168893,2016-11-03,842.94,3,0.0,160.1586
CA-2016-163398,2016-05-03,2.182,1,0.8,-3.6003
CA-2016-163398,2016-05-03,27.384,7,0.2,2.7384
CA-2016-163398,2016-05-03,26.406,3,0.8,-71.2962
CA-2016-162726,2016-12-27,10.368,2,0.2,3.6288
CA-2016-162726,2016-12-27,23.68,4,0.2,7.4
US-2016-111290,2016-07-22,109.95,1,0.0,36.2835
US-2016-111290,2016-07-22,965.85,5,0.0,135.219
US-2016-111290,2016-07-22,29.2,5,0.0,10.512
US-2016-111290,2016-07-22,32.4,5,0.0,15.552
US-2014-147704,2014-11-16,78.35,5,0.0,36.8245
US-2014-147704,2014-11-16,31.68,6,0.0,14.256
US-2014-147704,2014-11-16,29.12,4,0.0,14.2688
US-2014-147704,2014-11-16,169.45,5,0.0,42.3625
CA-2015-121965,2015-06-19,12.56,2,0.0,4.0192
CA-2015-121965,2015-06-19,6.48,1,0.0,3.1104
CA-2015-121965,2015-06-19,186.69,3,0.0,87.7443
CA-2016-147137,2016-07-04,25.4,5,0.0,8.636
CA-2016-147137,2016-07-04,43.96,2,0.0,20.6612
CA-2016-147137,2016-07-04,1279.165,5,0.15,225.735
CA-2016-147137,2016-07-04,27.92,4,0.0,0.5584
US-2015-146745,2015-09-03,129.568,2,0.2,-12.9568
US-2015-146745,2015-09-03,6.368,2,0.2,2.1492
CA-2017-115175,2017-08-07,244.55,5,0.0,114.9385
CA-2017-105851,2017-03-13,1332.496,2,0.2,-299.8116
US-2017-125717,2017-09-28,32.776,1,0.2,3.2776
US-2017-125717,2017-09-28,147.184,2,0.2,-29.4368
US-2017-125717,2017-09-28,54.384,2,0.2,1.3596
US-2017-125717,2017-09-28,76.776,4,0.7,-58.8616
US-2017-125717,2017-09-28,14.352,3,0.2,5.2026
US-2017-125717,2017-09-28,209.792,2,0.2,26.224
CA-2015-163895,2015-08-07,3.304,1,0.2,1.1151
CA-2017-168641,2017-11-24,16.38,9,0.0,7.371
CA-2017-168641,2017-11-24,167.96,2,0.0,78.9412
CA-2017-168641,2017-11-24,321.568,2,0.2,-16.0784
CA-2017-168641,2017-11-24,12.96,2,0.0,6.2208
CA-2017-156895,2017-05-08,128.058,3,0.3,-23.7822
CA-2017-121300,2017-09-29,63.686,1,0.3,-15.4666
CA-2017-121300,2017-09-29,239.976,3,0.2,65.9934
CA-2017-121300,2017-09-29,344.22,2,0.4,-189.321
CA-2017-121300,2017-09-29,15.552,3,0.2,5.4432
CA-2017-121300,2017-09-29,21.248,4,0.2,7.4368
CA-2017-121300,2017-09-29,8.448,2,0.2,2.64
CA-2017-130211,2017-10-22,333.09,3,0.0,23.3163
CA-2017-130211,2017-10-22,248.98,2,0.0,54.7756
CA-2014-147235,2014-03-24,24.9,5,0.0,11.703
CA-2016-109365,2016-11-03,15.26,7,0.0,5.0358
CA-2016-109365,2016-11-03,43.32,2,0.0,14.2956
CA-2016-109365,2016-11-03,43.584,12,0.2,15.7992
CA-2016-109365,2016-11-03,116.28,3,0.0,56.9772
CA-2016-109365,2016-11-03,9.296,2,0.2,3.0212
CA-2016-109365,2016-11-03,19.44,3,0.0,9.3312
CA-2016-109365,2016-11-03,314.55,3,0.0,150.984
CA-2015-162621,2015-09-05,16.27,5,0.8,-25.2185
CA-2015-162621,2015-09-05,69.12,9,0.2,-14.688
CA-2015-162621,2015-09-05,4.47,3,0.8,-7.8225
CA-2017-105921,2017-08-14,418.296,3,0.2,5.2287
CA-2014-150798,2014-12-01,659.988,2,0.4,109.998
CA-2014-150798,2014-12-01,8.128,2,0.2,1.4224
CA-2014-150798,2014-12-01,36.288,7,0.2,12.7008
CA-2014-150798,2014-12-01,909.72,6,0.3,-51.984
CA-2017-112753,2017-06-18,917.9235,9,0.15,75.5937
CA-2017-112753,2017-06-18,38.88,6,0.0,19.0512
CA-2017-155075,2017-12-02,631.176,4,0.7,-462.8624
CA-2014-103401,2014-11-21,12.96,2,0.0,6.2208
CA-2016-124814,2016-04-10,12.96,2,0.0,6.2208
CA-2016-124814,2016-04-10,23.2,5,0.2,8.12
CA-2014-116757,2014-06-30,25.92,5,0.2,9.072
CA-2014-116757,2014-06-30,21.312,6,0.2,7.1928
US-2014-138247,2014-12-24,173.656,7,0.2,17.3656
US-2014-138247,2014-12-24,361.96,2,0.0,101.3488
US-2014-138247,2014-12-24,62.85,3,0.0,13.1985
US-2014-138247,2014-12-24,818.376,3,0.2,51.1485
US-2014-138247,2014-12-24,20.34,1,0.0,0.2034
US-2014-138247,2014-12-24,23.99,1,0.0,5.5177
CA-2017-167003,2017-05-23,171.288,3,0.2,-6.4233
CA-2016-119935,2016-11-10,37.3,2,0.0,17.158
CA-2016-119935,2016-11-10,81.96,2,0.0,39.3408
CA-2016-118969,2016-10-02,54.792,6,0.7,-40.1808
CA-2016-145240,2016-09-06,10.784,1,0.2,0.8088
CA-2016-120873,2016-10-27,290.98,1,0.0,75.6548
US-2017-111920,2017-10-22,36.44,4,0.0,12.0252
US-2016-128678,2016-09-15,21.4,5,0.0,10.058
US-2016-128678,2016-09-15,48.664,7,0.2,15.8158
CA-2016-101385,2016-09-25,16.56,4,0.0,6.9552
CA-2017-107167,2017-06-10,1347.52,8,0.2,84.22
CA-2014-109491,2014-02-20,62.31,3,0.0,22.4316
CA-2014-109491,2014-02-20,20.32,4,0.0,6.9088
CA-2017-105445,2017-02-20,9.432,3,0.2,3.0654
CA-2014-107454,2014-11-02,34.86,7,0.0,16.0356
CA-2014-107454,2014-11-02,89.34,6,0.0,24.1218
US-2017-105046,2017-07-17,269.98,2,0.0,67.495
US-2017-105046,2017-07-17,99.9,5,0.0,47.952
US-2017-105046,2017-07-17,39.08,4,0.0,14.4596
CA-2017-152856,2017-09-08,116.832,4,0.2,33.5892
CA-2016-134691,2016-11-14,2.296,2,0.8,-3.9032
CA-2016-118759,2016-11-14,408.006,2,0.1,72.5344
CA-2016-118759,2016-11-14,40.44,3,0.0,10.5144
CA-2014-140403,2014-10-10,122.352,3,0.2,13.7646
CA-2014-140403,2014-10-10,15.28,2,0.0,7.4872
CA-2015-163104,2015-03-19,11.96,2,0.0,5.8604
CA-2017-138464,2017-07-08,15.84,3,0.0,4.9104
CA-2017-138464,2017-07-08,86.376,3,0.2,30.2316
CA-2017-138464,2017-07-08,18.24,3,0.0,6.2016
CA-2017-138464,2017-07-08,13.12,4,0.0,4.3296
CA-2015-104129,2015-02-27,105.98,2,0.0,1.0598
CA-2015-104129,2015-02-27,493.92,7,0.3,-28.224
US-2017-132206,2017-06-16,5.936,7,0.8,-8.904
CA-2017-113474,2017-03-30,325.86,2,0.0,149.8956
CA-2015-126557,2015-07-12,383.607,9,0.3,-5.4801
CA-2015-126557,2015-07-12,148.48,2,0.2,16.704
CA-2015-126557,2015-07-12,537.544,7,0.2,53.7544
CA-2015-126557,2015-07-12,1.928,2,0.8,-2.9884
CA-2015-126557,2015-07-12,6.912,3,0.2,0.6912
CA-2015-126557,2015-07-12,7.76,1,0.6,-2.134
CA-2015-126557,2015-07-12,659.168,4,0.2,49.4376
US-2017-107636,2017-04-30,5.76,2,0.0,2.8224
US-2014-165862,2014-07-13,351.216,3,0.2,4.3902
US-2014-106334,2014-12-27,230.28,3,0.2,23.028
US-2014-106334,2014-12-27,12.84,3,0.0,5.778
CA-2016-101448,2016-02-27,56.82,3,0.0,28.41
CA-2015-130218,2015-03-23,31.56,4,0.0,14.202
CA-2015-130218,2015-03-23,27.92,4,0.0,0.5584
US-2017-117331,2017-10-21,8.559,1,0.7,-6.5619
CA-2014-127383,2014-12-31,49.568,2,0.2,17.9684
CA-2014-110219,2014-05-05,127.869,3,0.3,-9.1335
CA-2015-118871,2015-12-04,271.44,3,0.0,122.148
CA-2015-118871,2015-12-04,110.352,3,0.2,8.2764
CA-2015-118871,2015-12-04,36.4,5,0.0,13.832
CA-2017-129490,2017-09-26,419.136,4,0.2,-57.6312
CA-2014-101175,2014-12-09,100.704,6,0.2,-1.2588
US-2017-149510,2017-12-03,45.216,3,0.2,4.5216
US-2017-149510,2017-12-03,28.782,6,0.7,-21.1068
US-2017-149510,2017-12-03,24.448,4,0.2,8.8624
CA-2015-111990,2015-11-08,10.476,6,0.8,-17.2854
CA-2014-169460,2014-04-19,76.14,3,0.0,26.649
US-2015-152128,2015-05-25,21.24,3,0.0,8.0712
US-2015-152128,2015-05-25,127.96,2,0.0,60.1412
CA-2017-126662,2017-07-17,479.984,2,0.2,89.997
CA-2016-139395,2016-12-12,657.93,7,0.0,184.2204
CA-2016-139395,2016-12-12,33.48,4,0.0,8.7048
CA-2016-139395,2016-12-12,13.9,5,0.0,3.614
CA-2016-139395,2016-12-12,26.86,2,0.0,6.715
US-2014-121734,2014-04-11,9.584,1,0.2,3.3544
CA-2015-110947,2015-06-09,113.1,3,0.0,56.55
US-2014-150126,2014-07-27,65.78,11,0.0,32.2322
CA-2015-164427,2015-07-31,239.7,6,0.0,105.468
CA-2016-120250,2016-09-19,25.632,3,0.2,3.8448
CA-2016-121993,2016-06-10,23.616,8,0.2,7.9704
US-2016-100405,2016-08-26,8.26,2,0.0,3.7996
US-2017-163790,2017-11-02,76.58,7,0.0,38.29
US-2017-163790,2017-11-02,8.8,5,0.0,4.224
US-2017-163790,2017-11-02,590.352,6,0.2,206.6232
US-2017-163790,2017-11-02,5.58,3,0.0,0.1674
US-2017-163790,2017-11-02,25.02,3,0.0,10.5084
US-2017-163790,2017-11-02,452.55,7,0.0,22.6275
CA-2016-129868,2016-12-26,17.76,2,0.0,4.9728
CA-2016-129868,2016-12-26,302.384,2,0.2,30.2384
CA-2016-129868,2016-12-26,146.352,3,0.2,-5.4882
CA-2016-129868,2016-12-26,7.9,2,0.0,2.054
CA-2016-129868,2016-12-26,902.712,3,0.2,33.8517
CA-2016-129868,2016-12-26,53.97,3,0.0,15.1116
CA-2016-140564,2016-12-05,33.92,8,0.0,13.2288
US-2017-169502,2017-08-28,21.81,3,0.0,5.8887
US-2017-169502,2017-08-28,91.6,5,0.0,26.564
CA-2015-146948,2015-07-16,150.98,1,0.0,43.7842
CA-2015-146948,2015-07-16,137.25,9,0.0,63.135
CA-2015-146948,2015-07-16,11.52,4,0.0,5.4144
US-2015-113327,2015-05-26,18.272,1,0.2,5.9384
US-2015-113327,2015-05-26,153.728,4,0.2,53.8048
US-2015-113327,2015-05-26,12.224,2,0.2,4.4312
US-2015-113327,2015-05-26,167.944,7,0.2,50.3832
CA-2015-135020,2015-05-28,45.99,1,0.0,13.3371
CA-2015-135020,2015-05-28,535.41,3,0.0,160.623
CA-2015-135020,2015-05-28,6.096,2,0.2,2.0574
CA-2015-135020,2015-05-28,45.36,7,0.0,21.7728
US-2017-141852,2017-11-09,47.12,8,0.0,20.7328
CA-2016-109407,2016-01-24,31.36,4,0.0,15.68
US-2017-165953,2016-12-31,47.616,3,0.2,3.5712
US-2017-165953,2016-12-31,23.48,5,0.2,8.218
CA-2016-144540,2016-09-05,62.79,3,0.8,-166.3935
CA-2016-144540,2016-09-05,28.44,9,0.2,4.266
CA-2015-159863,2015-09-04,134.376,3,0.2,6.7188
CA-2015-117800,2015-09-21,589.9,2,0.0,147.475
CA-2015-117800,2015-09-21,542.94,3,0.0,141.1644
CA-2017-145219,2017-12-24,2879.952,6,0.2,1007.9832
CA-2017-145219,2017-12-24,90.48,3,0.2,33.93
CA-2015-161214,2015-10-05,77.55,5,0.0,21.714
CA-2017-147228,2017-09-09,8.832,3,0.2,-1.9872
CA-2017-147228,2017-09-09,177.536,4,0.2,62.1376
CA-2017-147228,2017-09-09,258.48,2,0.2,-3.231
CA-2017-147228,2017-09-09,14.136,3,0.2,4.2408
CA-2016-101336,2016-11-13,77.55,5,0.0,20.163
CA-2016-101336,2016-11-13,24.88,2,0.0,6.9664
CA-2016-101336,2016-11-13,140.75,5,0.0,39.41
CA-2016-101336,2016-11-13,36.63,3,0.0,9.8901
US-2015-126235,2015-10-15,17.14,2,0.0,6.1704
CA-2017-168396,2017-08-03,51.75,5,0.0,24.84
CA-2017-168396,2017-08-03,123.96,3,0.0,11.1564
CA-2015-130456,2015-08-21,586.398,6,0.15,34.494
CA-2015-130456,2015-08-21,80.98,1,0.0,3.2392
CA-2017-116288,2017-03-12,242.94,3,0.0,9.7176
CA-2017-168228,2017-04-27,123.92,4,0.0,33.4584
CA-2017-168228,2017-04-27,12.39,3,0.0,5.6994
CA-2017-168228,2017-04-27,47.3,2,0.0,12.298
CA-2016-102162,2016-09-11,1599.92,8,0.0,751.9624
CA-2016-102162,2016-09-11,11.09,1,0.0,5.4341
CA-2017-130141,2017-10-22,3.168,4,0.7,-2.5344
CA-2017-130141,2017-10-22,579.136,4,0.2,-28.9568
CA-2015-147501,2015-08-02,6.368,2,0.2,2.1492
CA-2015-147501,2015-08-02,558.4,2,0.2,41.88
CA-2016-143910,2016-08-12,145.764,2,0.1,-8.098
CA-2014-146885,2014-05-30,13.62,3,0.0,6.129
CA-2016-139556,2016-04-26,434.646,3,0.1,62.7822
CA-2017-129357,2017-05-14,440.19,9,0.0,206.8893
CA-2017-129357,2017-05-14,64.4,5,0.0,1.932
CA-2017-150987,2017-04-08,244.55,5,0.0,114.9385
CA-2017-150987,2017-04-08,195.76,4,0.0,97.88
CA-2017-132647,2017-02-17,11.76,2,0.0,5.7624
CA-2017-132647,2017-02-17,166.45,5,0.0,39.948
CA-2017-159107,2017-06-24,2.88,1,0.0,1.3536
CA-2014-160738,2014-05-05,45.248,2,0.2,3.9592
CA-2015-112130,2015-05-03,59.904,2,0.2,14.2272
CA-2015-112130,2015-05-03,23.696,2,0.2,6.5164
CA-2015-112130,2015-05-03,7.968,2,0.2,2.8884
CA-2015-112130,2015-05-03,18.2,7,0.2,2.0475
CA-2015-112130,2015-05-03,27.552,3,0.2,-0.3444
CA-2015-112130,2015-05-03,844.116,6,0.3,-36.1764
CA-2015-112130,2015-05-03,76.752,3,0.2,-9.594
CA-2016-111409,2016-09-18,3.0,1,0.2,1.05
CA-2016-116232,2016-09-22,7.506,9,0.7,-6.0048
CA-2016-116232,2016-09-22,16.56,2,0.2,5.796
CA-2016-116547,2016-01-10,79.92,4,0.0,34.3656
CA-2016-116547,2016-01-10,69.98,2,0.0,13.2962
US-2017-133200,2017-05-06,11.06,10,0.8,-18.802
US-2017-133200,2017-05-06,623.4648,7,0.32,-119.1918
US-2017-133200,2017-05-06,772.68,5,0.2,-57.951
CA-2016-133550,2016-07-31,283.14,4,0.1,72.358
CA-2016-133550,2016-07-31,635.96,4,0.0,165.3496
CA-2016-133550,2016-07-31,118.99,1,0.0,33.3172
CA-2016-133550,2016-07-31,272.94,3,0.0,30.0234
CA-2017-139416,2017-03-27,15.008,2,0.2,1.5008
CA-2014-114510,2014-03-14,33.088,4,0.2,11.1672
CA-2014-114510,2014-03-14,80.98,1,0.0,3.2392
CA-2014-114510,2014-03-14,82.8,12,0.0,6.624
CA-2014-114510,2014-03-14,21.36,2,0.0,5.7672
CA-2014-114510,2014-03-14,62.048,2,0.2,20.1656
CA-2016-169215,2016-07-14,29.61,9,0.0,13.3245
CA-2016-127698,2016-12-01,863.928,9,0.2,86.3928
CA-2016-159912,2016-08-29,241.92,4,0.4,-56.448
CA-2016-159912,2016-08-29,163.88,4,0.5,-81.94
CA-2016-159912,2016-08-29,3.486,2,0.7,-2.7888
CA-2016-159912,2016-08-29,10.584,7,0.2,-2.3814
CA-2016-101987,2016-06-24,440.91,9,0.0,123.4548
US-2017-154851,2017-03-30,5.715,5,0.7,-4.7625
CA-2014-138681,2014-12-20,51.968,2,0.2,10.3936
CA-2014-138681,2014-12-20,71.976,3,0.2,21.5928
CA-2014-138681,2014-12-20,242.352,3,0.2,-42.4116
CA-2014-138681,2014-12-20,221.92,5,0.2,77.672
CA-2014-138681,2014-12-20,8.448,2,0.2,2.64
US-2015-138121,2015-12-17,29.52,4,0.0,14.4648
US-2015-138121,2015-12-17,302.94,3,0.0,48.4704
US-2015-138121,2015-12-17,142.36,2,0.0,38.4372
US-2015-138121,2015-12-17,546.66,9,0.0,136.665
US-2015-138121,2015-12-17,212.13,3,0.0,14.8491
CA-2017-140298,2017-05-11,5.248,2,0.2,0.5904
CA-2017-140298,2017-05-11,74.416,2,0.2,-14.8832
CA-2017-140298,2017-05-11,6.848,2,0.2,2.14
CA-2017-140298,2017-05-11,7.996,1,0.6,-6.9965
CA-2016-166240,2016-06-24,8.712,2,0.8,-19.602
CA-2016-158435,2016-05-17,65.17,7,0.0,18.8993
CA-2016-158435,2016-05-17,14.62,2,0.0,6.8714
CA-2016-158435,2016-05-17,173.24,4,0.0,17.324
CA-2017-138149,2017-06-29,895.92,5,0.2,302.373
CA-2017-138149,2017-06-29,130.71,3,0.0,39.213
CA-2017-138149,2017-06-29,11.68,2,0.0,3.0368
CA-2017-138149,2017-06-29,62.31,3,0.0,22.4316
CA-2014-112403,2014-03-31,0.852,1,0.7,-0.5964
CA-2014-108273,2014-12-16,36.288,7,0.2,12.7008
CA-2014-108273,2014-12-16,56.568,2,0.6,-74.9526
CA-2017-121643,2017-05-18,344.704,2,0.2,38.7792
US-2015-122910,2015-05-12,201.584,2,0.2,20.1584
CA-2017-143126,2017-12-03,521.96,2,0.0,88.7332
CA-2015-129042,2015-12-12,8.22,3,0.0,2.2194
CA-2015-109736,2015-10-10,45.36,7,0.0,21.7728
CA-2015-142601,2015-04-18,947.17,7,0.0,9.4717
CA-2015-142601,2015-04-18,61.96,2,0.0,27.882
CA-2014-106229,2014-06-07,268.935,3,0.5,-209.7693
US-2017-135230,2017-09-01,7.58,1,0.0,2.9562
CA-2016-159653,2016-05-22,14.73,3,0.0,7.2177
CA-2016-131968,2016-11-11,9.888,2,0.7,-6.9216
CA-2016-131968,2016-11-11,671.544,3,0.2,50.3658
CA-2014-119151,2014-11-25,1117.92,4,0.0,55.896
CA-2014-119151,2014-11-25,275.952,3,0.2,-37.9434
CA-2014-123323,2014-11-07,123.144,7,0.2,46.179
CA-2016-124681,2016-07-18,15.576,3,0.2,3.3099
US-2015-103996,2015-03-29,212.64,6,0.0,99.9408
US-2015-103996,2015-03-29,9.87,3,0.0,4.5402
US-2015-103996,2015-03-29,53.25,3,0.0,20.7675
US-2015-103996,2015-03-29,19.92,3,0.0,9.5616
CA-2016-120530,2016-04-07,658.746,3,0.1,146.388
CA-2015-155054,2015-06-13,8.26,2,0.0,3.8822
CA-2015-155054,2015-06-13,29.84,2,0.0,13.428
CA-2015-155054,2015-06-13,67.98,2,0.0,14.9556
CA-2015-105725,2015-02-18,61.06,2,0.0,28.0876
CA-2015-105725,2015-02-18,35.544,1,0.2,-0.8886
CA-2017-164364,2017-11-12,9.96,2,0.0,4.5816
CA-2017-164364,2017-11-12,9.21,3,0.0,2.3025
CA-2017-164364,2017-11-12,27.93,3,0.0,8.0997
CA-2017-168123,2017-03-05,7.9,2,0.0,2.528
CA-2017-168123,2017-03-05,221.16,4,0.0,57.5016
CA-2017-168123,2017-03-05,127.96,2,0.0,62.7004
CA-2017-168123,2017-03-05,18.69,3,0.0,9.1581
CA-2016-120005,2016-03-03,25.35,3,0.0,7.605
CA-2016-120005,2016-03-03,35.28,3,0.0,11.9952
CA-2016-123526,2016-12-24,33.4,5,0.0,16.032
CA-2016-127649,2016-10-07,837.6,3,0.2,62.82
CA-2016-159989,2016-12-09,40.68,3,0.2,-9.153
CA-2017-103499,2017-11-20,209.568,2,0.2,-23.5764
US-2015-167220,2015-12-12,22.368,4,0.2,6.4308
CA-2017-126354,2017-02-03,3.882,2,0.7,-2.588
CA-2017-126354,2017-02-03,115.296,3,0.2,40.3536
CA-2017-169817,2017-09-21,1.908,2,0.7,-1.5264
US-2017-144582,2017-04-30,43.372,7,0.8,-69.3952
CA-2014-121573,2014-11-03,783.96,4,0.0,219.5088
CA-2014-121573,2014-11-03,48.896,2,0.2,18.336
CA-2014-121573,2014-11-03,7.856,2,0.2,2.8478
CA-2016-117660,2016-12-30,5.904,2,0.2,1.9926
CA-2016-117660,2016-12-30,13.712,2,0.2,1.0284
CA-2014-112851,2014-09-17,182.94,3,0.0,85.9818
CA-2017-123701,2017-11-24,27.76,4,0.0,9.9936
CA-2015-118227,2015-04-24,25.99,1,0.0,7.5371
CA-2015-123155,2015-03-09,113.52,5,0.2,29.799
CA-2015-123155,2015-03-09,359.88,3,0.2,22.4925
CA-2017-158883,2017-06-02,25.344,4,0.2,9.1872
US-2016-114888,2016-09-19,11.952,3,0.2,4.1832
US-2016-114888,2016-09-19,6.24,3,0.0,1.872
US-2014-167262,2014-10-31,742.336,8,0.2,83.5128
CA-2017-119746,2017-11-23,6.464,1,0.6,-4.04
CA-2017-119746,2017-11-23,11.52,5,0.2,4.176
CA-2017-119746,2017-11-23,222.384,2,0.2,16.6788
CA-2017-108091,2017-11-16,23.36,4,0.0,6.0736
CA-2016-101630,2016-02-19,8.67,3,0.0,4.0749
CA-2016-101630,2016-02-19,25.71,3,0.0,6.6846
CA-2017-132346,2017-11-07,100.94,7,0.0,33.3102
CA-2014-150301,2014-07-08,63.882,1,0.1,10.647
CA-2014-159310,2014-11-07,683.144,4,0.3,0.0
CA-2014-159310,2014-11-07,1.476,3,0.8,-2.214
CA-2014-159310,2014-11-07,40.712,7,0.2,3.5623
US-2017-147984,2017-01-28,279.9,5,0.0,137.151
CA-2015-104346,2015-12-11,13.12,5,0.2,1.148
CA-2015-104346,2015-12-11,69.576,4,0.7,-143.7904
CA-2015-104346,2015-12-11,4.224,3,0.2,0.4752
CA-2015-104346,2015-12-11,58.08,4,0.2,-6.534
CA-2015-104346,2015-12-11,52.416,9,0.2,15.0696
CA-2015-104346,2015-12-11,54.92,5,0.2,10.984
CA-2015-104346,2015-12-11,364.95,5,0.5,-248.166
CA-2015-104346,2015-12-11,85.056,3,0.2,28.7064
CA-2015-104346,2015-12-11,27.696,3,0.2,9.6936
US-2015-141684,2015-06-29,24.96,4,0.0,11.232
CA-2015-144722,2015-03-16,43.13,1,0.0,18.1146
CA-2015-120516,2015-08-13,5.64,3,0.0,2.7072
US-2016-148901,2016-05-14,57.582,3,0.7,-44.1462
US-2016-148901,2016-05-14,31.104,6,0.2,10.8864
US-2016-148901,2016-05-14,30.192,3,0.2,8.3028
US-2016-148901,2016-05-14,43.6,5,0.2,4.36
US-2016-148901,2016-05-14,4.768,2,0.2,0.4172
US-2016-148901,2016-05-14,10.38,2,0.7,-7.612
US-2016-148901,2016-05-14,13.392,8,0.7,-9.8208
CA-2017-136364,2017-07-13,39.594,1,0.4,-7.2589
CA-2017-136364,2017-07-13,91.008,9,0.2,19.3392
CA-2015-137708,2015-11-22,37.94,2,0.0,18.2112
CA-2015-137708,2015-11-22,42.8,10,0.0,19.26
CA-2015-137708,2015-11-22,33.63,3,0.0,10.089
CA-2014-149055,2014-11-23,62.808,3,0.2,21.1977
CA-2015-151589,2015-12-27,195.64,4,0.0,91.9508
CA-2015-151589,2015-12-27,239.9,2,0.0,71.97
CA-2016-121370,2016-11-14,380.058,3,0.3,-21.7176
CA-2016-121370,2016-11-14,1199.976,4,0.4,179.9964
CA-2016-121370,2016-11-14,48.576,3,0.2,9.7152
CA-2016-111696,2016-05-08,17.94,3,0.0,8.073
CA-2014-139598,2014-12-26,18.264,3,0.2,6.1641
CA-2014-139598,2014-12-26,34.656,2,0.2,5.6316
CA-2014-139598,2014-12-26,81.552,2,0.2,8.1552
CA-2014-139598,2014-12-26,227.136,4,0.2,-42.588
CA-2017-117436,2017-06-08,10.36,2,0.0,5.0764
CA-2015-140025,2015-04-07,463.248,8,0.8,-1181.2824
CA-2015-140025,2015-04-07,383.952,6,0.2,47.994
CA-2016-134222,2016-07-10,44.856,6,0.7,-35.8848
CA-2016-140018,2016-11-21,30.345,7,0.7,-24.276
CA-2016-140018,2016-11-21,127.554,3,0.3,-9.111
CA-2016-140018,2016-11-21,77.952,3,0.2,15.5904
US-2017-136707,2017-11-12,14.016,4,0.2,4.9056
CA-2014-152562,2014-11-01,69.52,2,0.0,19.4656
CA-2014-152562,2014-11-01,5.64,3,0.0,1.6356
CA-2016-152408,2016-05-15,13.776,3,0.2,4.4772
CA-2014-120278,2014-11-07,245.88,6,0.0,68.8464
CA-2014-120278,2014-11-07,36.63,3,0.0,9.8901
CA-2014-120278,2014-11-07,22.58,2,0.0,5.8708
CA-2014-120278,2014-11-07,12.39,3,0.0,5.8233
CA-2017-167661,2017-10-05,39.92,5,0.2,13.473
CA-2017-167661,2017-10-05,61.96,2,0.0,27.882
CA-2017-167661,2017-10-05,19.936,4,0.2,7.2268
CA-2017-106831,2017-06-01,3.798,2,0.7,-2.6586
CA-2017-106831,2017-06-01,27.744,6,0.2,10.0572
CA-2017-106831,2017-06-01,158.376,4,0.4,-34.3148
CA-2017-154123,2017-11-20,27.58,2,0.0,11.5836
CA-2016-136049,2016-12-23,5.553,3,0.7,-4.0722
CA-2017-118402,2017-09-29,243.92,5,0.2,-54.882
US-2016-139388,2016-11-07,14.96,4,0.0,0.2992
US-2014-128685,2014-04-04,7.184,2,0.2,2.245
CA-2015-124044,2015-07-23,10.512,3,0.2,3.6792
CA-2014-164469,2014-06-25,263.96,5,0.2,19.797
CA-2014-164469,2014-06-25,71.632,11,0.2,17.908
CA-2014-164469,2014-06-25,9.328,1,0.2,0.8162
CA-2014-107818,2014-09-08,5.88,2,0.0,2.646
CA-2014-107818,2014-09-08,975.92,5,0.2,121.99
CA-2014-107818,2014-09-08,303.84,8,0.0,91.152
CA-2014-107818,2014-09-08,485.88,6,0.0,19.4352
CA-2014-113320,2014-12-12,12.54,3,0.0,4.5144
CA-2014-113320,2014-12-12,8.94,3,0.0,0.6258
CA-2014-113320,2014-12-12,9.24,3,0.0,4.4352
CA-2015-137526,2015-01-13,70.008,3,0.2,24.5028
CA-2015-137526,2015-01-13,77.6,4,0.0,38.024
CA-2015-137526,2015-01-13,464.85,9,0.0,92.97
CA-2017-136063,2017-12-15,10.192,7,0.2,1.0192
CA-2016-101546,2016-12-18,1793.98,2,0.0,843.1706
CA-2014-138940,2014-04-11,758.352,6,0.2,265.4232
CA-2016-125164,2016-11-10,20.368,1,0.2,7.3834
CA-2016-125164,2016-11-10,49.848,3,0.2,16.8237
CA-2017-163531,2017-06-26,239.97,3,0.0,67.1916
CA-2017-122490,2017-11-13,2404.704,6,0.2,150.294
CA-2017-122490,2017-11-13,563.024,11,0.2,190.0206
CA-2017-122490,2017-11-13,344.91,3,0.0,10.3473
CA-2017-122490,2017-11-13,8.64,3,0.0,4.2336
CA-2017-131366,2017-11-24,89.988,2,0.4,-14.998
CA-2017-131366,2017-11-24,229.544,7,0.2,83.2097
CA-2017-164042,2017-05-23,1.824,2,0.2,0.6156
CA-2017-164042,2017-05-23,18.32,5,0.8,-46.716
CA-2017-164042,2017-05-23,48.816,3,0.2,-11.5938
CA-2017-164042,2017-05-23,1.188,1,0.8,-1.9602
CA-2014-132864,2014-12-02,119.8,5,0.2,29.95
US-2014-155817,2014-10-03,61.568,2,0.2,4.6176
US-2014-155817,2014-10-03,6.192,3,0.2,0.4644
US-2016-131891,2016-07-29,2.214,3,0.7,-1.476
CA-2017-143567,2017-11-02,5.32,2,0.0,2.6068
CA-2017-143567,2017-11-02,975.92,4,0.0,292.776
CA-2017-143567,2017-11-02,2249.91,9,0.0,517.4793
CA-2017-143567,2017-11-02,59.92,4,0.0,16.7776
CA-2017-104080,2017-03-08,171.2,5,0.2,64.2
CA-2017-104080,2017-03-08,3.36,2,0.0,0.8736
CA-2014-151379,2014-12-16,114.2,5,0.0,52.532
CA-2016-163167,2016-11-28,182.67,3,0.0,52.9743
